round_id,settled_at,token_symbol,predicted_rank,actual_rank,rank_difference,is_breakeven,prediction_score,absolute_score,relative_score,predicted_final_value,risk_adjusted_score,total_games,wins,top3,win_rate,top3_rate,avg_rank,avg_value,value_stddev,change_5m,change_1h,change_4h,change_24h,h2h_score,h2h_data_available,hybrid_predicted_rank,hybrid_rank_difference,hybrid_final_score,hybrid_elo_prob,hybrid_mom_score,hybrid_confidence
ojoCap_1752132978000,"2025-07-10 07:37:08",WIF,4,2,2,1,62.72,57.4,52.33,56.79,62.72,18,4,10,22.2,55.6,3.11,0.0001,0.0012,,,,0.46,52.333333333333,1,4,2,47.5,32.4,75,50
ojoCap_1752132978000,"2025-07-10 07:37:08",POPCAT,5,1,4,1,60.75,54.6,51,54.17,60.75,17,4,9,23.5,52.9,3.35,0.0001,0.0016,-0.12,1.26,,13.62,51,1,3,2,51.7,66.3,25,50
ojoCap_1752132918000,"2025-07-10 07:36:08",WLD,1,3,2,1,83.12,74.8,60.62,73.1,83.12,15,2,11,13.3,73.3,2.73,0.0001,0.0006,,,,4.93,60.619047619048,1,1,2,65.6,60.5,75,50.8
ojoCap_1752132918000,"2025-07-10 07:36:08",AAVE,2,2,0,1,81.85,76.2,61.29,74.41,81.85,12,5,9,41.7,75,2.33,0.0002,0.0009,,,,,61.285714285714,1,2,0,61.4,67.2,50,50
ojoCap_1752132918000,"2025-07-10 07:36:08",XLM,3,1,2,1,75.38,64.1,55.52,63.07,75.38,16,2,10,12.5,62.5,3.13,0,0.0009,,,,10.91,55.52380952381,1,5,4,32.3,35.9,25,50
ojoCap_1752132918000,"2025-07-10 07:36:08",AIXBT,4,5,1,0,72.37,67,56.9,65.79,72.37,20,8,13,40,65,2.6,0.0004,0.0013,,,,,56.904761904762,1,4,1,33.2,51,0,50
ojoCap_1752132918000,"2025-07-10 07:36:08",IO,5,4,1,0,71.10,64.7,55.81,63.63,71.1,11,3,7,27.3,63.6,2.73,0.0002,0.0008,-0.04,2.44,,8.83,55.809523809524,1,3,1,58.2,35.4,100,50
ojoCap_1752132858000,"2025-07-10 07:35:08",ETH,1,3,2,1,83.32,77,61.67,75.16,83.32,20,0,15,0,75,3,0,0.0004,0.16,0.61,,6.92,61.666666666667,1,4,1,39.5,61,0,50
ojoCap_1752132858000,"2025-07-10 07:35:08",CHILLGUY,2,5,3,0,80.47,73.8,60.14,72.16,80.47,11,3,8,27.3,72.7,2.55,0.0002,0.002,-0.47,0.94,,14.92,60.142857142857,1,1,4,73.5,73.3,75,54.3
ojoCap_1752132858000,"2025-07-10 07:35:08",AIXBT,3,2,1,1,70.41,65.1,56,64.01,70.41,19,8,12,42.1,63.2,2.63,0.0004,0.0013,,,,,56,1,5,3,37.4,44.2,25,50
ojoCap_1752132858000,"2025-07-10 07:35:08",TON,4,4,0,0,68.55,63.3,55.14,62.32,68.55,8,1,5,12.5,62.5,2.88,-0.0003,0.0004,,,,,55.142857142857,1,3,1,46.9,44.5,50,50
ojoCap_1752132858000,"2025-07-10 07:35:08",GOAT,5,1,4,1,67.62,62.8,54.9,61.85,67.62,13,3,8,23.1,61.5,2.85,0.0001,0.0009,-1.91,-1.29,,5.38,54.904761904762,1,2,1,52.2,26.9,100,50
ojoCap_1752132798000,"2025-07-10 07:34:08",SHIB,1,2,1,1,83.31,76.6,61.48,74.79,83.31,16,5,12,31.3,75,2.56,0.0002,0.0005,,0.79,,5.26,61.47619047619,1,3,1,51.2,65.9,25,50
ojoCap_1752132798000,"2025-07-10 07:34:08",DOT,2,1,1,1,73.90,68.5,57.62,67.19,73.9,18,3,12,16.7,66.7,2.94,-0.0001,0.0006,,,,-0.02,57.619047619048,1,1,0,80.8,70.8,100,55.1
ojoCap_1752132798000,"2025-07-10 07:34:08",BNB,3,5,2,0,73.70,67.9,57.33,66.63,73.7,12,0,8,0,66.7,3.33,0,0.0002,,0.88,,0.27,57.333333333333,1,4,1,42.5,37.8,50,50
ojoCap_1752132798000,"2025-07-10 07:34:08",OM,4,3,1,1,60.71,55.1,51.24,54.64,60.71,13,3,7,23.1,53.8,3.08,-0.0001,0.0006,,0.45,,3.11,51.238095238095,1,2,1,55.2,44.5,75,50
ojoCap_1752132798000,"2025-07-10 07:34:08",BTC,5,4,1,0,47.89,42.9,45.43,43.2,47.89,12,3,5,25,41.7,3.33,0.0002,0.0003,,0.11,,2.35,45.428571428571,1,5,1,20.3,31,0,50
ojoCap_1752132738000,"2025-07-10 07:33:08",GOAT,1,4,3,0,77.28,70.5,58.57,69.07,77.28,13,4,9,30.8,69.2,2.62,0.0002,0.0009,2.04,0.69,,8.81,58.571428571429,1,5,1,20,30.3,0,50
ojoCap_1752132738000,"2025-07-10 07:33:08",CHILLGUY,2,2,0,1,70.86,64.7,55.81,63.63,70.86,11,3,7,27.3,63.6,2.82,0,0.0021,-0.78,0.37,,14.58,55.809523809524,1,1,1,83.8,74.6,100,54.5
ojoCap_1752132738000,"2025-07-10 07:33:08",WIF,3,5,2,0,65.92,60.5,53.81,59.7,65.92,17,4,10,23.5,58.8,3,0.0001,0.0013,,,,0.46,53.809523809524,1,3,2,53.3,55.5,50,50
ojoCap_1752132738000,"2025-07-10 07:33:08",POPCAT,4,1,3,1,57.70,51.6,49.57,51.36,57.7,16,3,8,18.8,50,3.5,0.0001,0.0017,0.01,1.3,,13.59,49.571428571429,1,2,1,61.3,54.4,75,50
ojoCap_1752132738000,"2025-07-10 07:33:08",TRUMP,5,2,3,1,39.18,34.8,41.57,35.61,39.18,15,1,5,6.7,33.3,3.73,0,0.0007,,,,0.01,41.571428571429,1,4,2,31.8,35.3,25,50
ojoCap_1752132678000,"2025-07-10 07:32:08",RENDER,1,3,2,1,95.24,88.3,67.05,85.75,95.24,8,1,7,12.5,87.5,2.75,0.0001,0.0004,0.35,1.55,,7.24,67.047619047619,1,5,2,19.4,29.3,0,50
ojoCap_1752132678000,"2025-07-10 07:32:08",CHILLGUY,2,2,0,1,67.04,61,54.05,60.17,67.04,10,3,6,30,60,2.9,0,0.0022,-0.67,0.17,,14.7,54.047619047619,1,1,1,85,77.6,100,54.5
ojoCap_1752132678000,"2025-07-10 07:32:08",VANA,3,5,2,0,65.77,59.5,53.33,58.76,65.77,12,1,7,8.3,58.3,3.17,0,0.0002,,1.09,,4.99,53.333333333333,1,3,2,47.5,46.7,50,50
ojoCap_1752132678000,"2025-07-10 07:32:08",XRP,4,4,0,0,44.56,40.7,44.38,41.14,44.56,18,1,7,5.6,38.9,3.5,0,0.0003,,0.38,,-6.19,44.380952380952,1,4,0,35.3,40.3,25,50
ojoCap_1752132678000,"2025-07-10 07:32:08",PENGU,5,1,4,1,38.56,34.2,41.29,35.05,38.56,9,3,3,33.3,33.3,3.67,-0.0006,0.0022,,,,,41.285714285714,0,2,1,62.5,56.2,75,50
ojoCap_1752132618000,"2025-07-10 07:31:08",ARB,1,5,4,0,72.11,65.8,60,64.96,72.11,22,5,14,22.7,63.6,2.86,0.0003,0.0007,0.03,1.11,,5.99,60,1,4,1,39.6,61.2,0,50
ojoCap_1752132618000,"2025-07-10 07:31:08",AIXBT,2,3,1,1,67.02,62,54.52,60.92,67.02,20,9,12,45,60,2.6,0.0004,0.0013,,,,,54.52380952381,1,3,0,51.2,64.8,25,50
ojoCap_1752132618000,"2025-07-10 07:31:08",OM,3,4,1,0,62.97,59.5,40,56.69,62.97,12,3,7,25,58.3,3,0,0.0006,,0.45,,3.11,40,1,1,3,72.6,57.7,100,53.4
ojoCap_1752132618000,"2025-07-10 07:31:08",VANA,4,2,2,1,61.64,55.6,51.48,55.01,61.64,11,1,6,9.1,54.5,3.27,0,0.0003,,1.09,,4.99,51.47619047619,1,2,0,55.7,45.4,75,50
ojoCap_1752132618000,"2025-07-10 07:31:08",TRUMP,5,1,4,1,39.36,34.8,41.57,35.78,39.36,15,0,5,0,33.3,3.87,0,0.0007,,,,0.01,41.571428571429,1,5,4,31.4,21,50,50
ojoCap_1752132558000,"2025-07-10 07:30:08",RENDER,1,5,4,0,100.00,100.7,72.95,97.37,100,7,1,7,14.3,100,2.43,0.0002,0.0004,0.07,1.33,,7,72.952380952381,1,4,1,38.4,46.1,25,50
ojoCap_1752132558000,"2025-07-10 07:30:08",UNI,2,1,1,1,88.75,81,63.57,78.91,88.75,10,3,8,30,80,2.4,-0.0001,0.001,,1.52,,9.65,63.571428571429,1,2,1,67.7,63.7,75,50
ojoCap_1752132558000,"2025-07-10 07:30:08",IO,3,4,1,0,77.72,71,58.81,69.54,77.72,10,3,7,30,70,2.6,0.0003,0.0009,0.21,2.8,,8.71,58.809523809524,1,1,3,73.7,58.8,100,51.2
ojoCap_1752132558000,"2025-07-10 07:30:08",XLM,4,3,1,1,72.70,61.5,54.29,60.63,72.7,15,2,9,13.3,60,3.13,0,0.0009,,,,10.91,54.285714285714,1,3,0,45.9,44.5,50,50
ojoCap_1752132558000,"2025-07-10 07:30:08",ONDO,5,2,3,1,56.70,51.8,49.67,51.54,56.7,18,5,9,27.8,50,3,0.0001,0.0007,,,,,49.666666666667,1,5,3,23.7,36.9,0,50
ojoCap_1752132498000,"2025-07-10 07:29:08",TRX,1,1,0,1,89.41,84.1,65.05,81.81,89.41,17,7,14,41.2,82.4,2.06,0,0.0001,,0.36,,-5.31,65.047619047619,1,3,2,53.5,68.6,25,50
ojoCap_1752132498000,"2025-07-10 07:29:08",ETH,2,3,1,1,81.82,75.6,61,73.85,81.82,19,0,14,0,73.7,3,0,0.0005,-0.07,0.65,,6.84,61,1,1,2,66.3,48.4,100,50.2
ojoCap_1752132498000,"2025-07-10 07:29:08",TON,3,4,1,0,77.62,72.1,59.33,70.57,77.62,7,1,5,14.3,71.4,2.71,-0.0002,0.0004,,,,,59.333333333333,1,4,0,41.5,37.1,50,50
ojoCap_1752132498000,"2025-07-10 07:29:08",OP,4,2,2,1,70.81,64.7,55.81,63.63,70.81,11,3,7,27.3,63.6,2.55,0.0001,0.0003,-0.21,1.35,,8.59,55.809523809524,1,2,0,65.2,59.7,75,50
ojoCap_1752132498000,"2025-07-10 07:29:08",COOKIE,5,5,0,0,49.88,44,45.95,44.23,49.88,19,1,8,5.3,42.1,3.53,-0.0005,0.0012,-0.02,1.91,,12.09,45.952380952381,1,5,0,23.6,36.2,0,50
ojoCap_1752132438000,"2025-07-10 07:28:08",ARB,1,5,4,0,76.50,70.4,58.52,68.97,76.5,22,5,15,22.7,68.2,2.77,0.0002,0.0008,-0.11,1.14,,6.1,58.52380952381,1,1,4,78.6,66.6,100,53.4
ojoCap_1752132438000,"2025-07-10 07:28:08",IO,2,2,0,1,74.23,67.6,57.19,66.35,74.23,9,3,6,33.3,66.7,2.67,0.0003,0.0009,0.14,2.95,,8.71,57.190476190476,1,4,2,40.4,61.9,0,50
ojoCap_1752132438000,"2025-07-10 07:28:08",MOVE,3,2,1,1,71.71,66.4,56.62,65.23,71.71,17,8,11,47.1,64.7,2.53,0.0005,0.0023,,-0.07,,-0.09,56.619047619048,1,2,0,61.7,68.2,50,50
ojoCap_1752132438000,"2025-07-10 07:28:08",POPCAT,4,1,3,1,57.69,51.6,49.57,51.36,57.69,16,3,8,18.8,50,3.5,0.0001,0.0017,-0.06,1.44,,13.36,49.571428571429,1,3,2,41,22.8,75,50
ojoCap_1752132438000,"2025-07-10 07:28:08",APT,5,2,3,1,56.29,51.4,49.48,51.17,56.29,14,2,7,14.3,50,3.29,0.0001,0.0008,,,,,49.47619047619,1,5,3,29,30.5,25,50
ojoCap_1752132378000,"2025-07-10 07:27:08",AVAX,1,3,2,1,80.49,73.8,60.14,72.16,80.49,11,0,8,0,72.7,3,0.0002,0.0005,,0.73,,5.88,60.142857142857,1,2,1,49.1,34.8,75,50
ojoCap_1752132378000,"2025-07-10 07:27:08",SOL,2,2,0,1,72.50,65.7,56.29,64.57,72.5,14,6,9,42.9,64.3,2.43,0,0.0004,,,,2.68,56.285714285714,1,1,1,83.6,74.1,100,56.9
ojoCap_1752132378000,"2025-07-10 07:27:08",AIXBT,3,4,1,0,70.41,65.1,56,64.01,70.41,19,9,12,47.4,63.2,2.53,0.0004,0.0013,,,,,56,1,3,1,42.6,64.8,0,50
ojoCap_1752132378000,"2025-07-10 07:27:08",ONDO,4,5,1,0,62.47,57.4,52.33,56.79,62.47,18,5,10,27.8,55.6,2.83,0.0001,0.0007,,,,,52.333333333333,1,4,1,41.6,51,25,50
ojoCap_1752132378000,"2025-07-10 07:27:08",BERA,5,1,4,1,55.90,48.8,48.24,48.73,55.9,17,3,8,17.6,47.1,3.29,-0.0001,0.0011,,,,4.18,48.238095238095,1,5,4,34.1,25.3,50,50
ojoCap_1752132318000,"2025-07-10 07:26:08",ETH,1,3,2,1,81.27,75.6,60,73.35,81.27,19,0,14,0,73.7,3,0,0.0005,-0.08,0.65,,6.84,60,1,1,2,72.9,59.1,100,52.2
ojoCap_1752132318000,"2025-07-10 07:26:08",OM,2,5,3,0,70.37,64.7,55.81,63.42,70.37,11,3,7,27.3,63.6,2.82,0,0.0007,,0.45,,3.06,55.809523809524,1,3,2,57.2,60.6,50,50
ojoCap_1752132318000,"2025-07-10 07:26:08",SOL,3,1,2,1,69.30,62.8,54.9,61.66,69.3,13,5,8,38.5,61.5,2.54,0,0.0004,,,,2.68,54.904761904762,1,2,1,61.9,54.6,75,50
ojoCap_1752132318000,"2025-07-10 07:26:08",XLM,4,2,2,1,67.42,58.5,40,55.84,67.42,14,2,8,14.3,57.1,3.21,0,0.0009,,,,10.91,40,1,5,3,19.8,17.4,25,50
ojoCap_1752132318000,"2025-07-10 07:26:08",ONDO,5,4,1,0,65.49,60.5,53.81,59.54,65.49,17,5,10,29.4,58.8,2.76,0.0001,0.0008,,,,,53.809523809524,1,4,0,37.7,58.4,0,50
ojoCap_1752132258000,"2025-07-10 07:25:08",WLD,1,2,1,1,83.12,74.8,60.62,73.1,83.12,15,2,11,13.3,73.3,2.73,0,0.0008,,,,4.93,60.619047619048,1,1,1,70.5,67.9,75,51.3
ojoCap_1752132258000,"2025-07-10 07:25:08",SUI,2,4,2,0,75.26,67.6,57.19,66.35,75.26,9,1,6,11.1,66.7,2.89,0.0001,0.0006,,2,,10.52,57.190476190476,1,3,1,45,55.2,25,50
ojoCap_1752132258000,"2025-07-10 07:25:08",POPCAT,3,5,2,0,60.84,54.8,51.1,54.36,60.84,15,3,8,20,53.3,3.4,0.0001,0.0017,-0.4,1.13,,13.53,51.095238095238,1,2,3,64.2,45.1,100,50
ojoCap_1752132258000,"2025-07-10 07:25:08",NXPC,4,3,1,1,39.46,34.5,41.43,35.33,39.46,12,0,4,0,33.3,3.67,0,0.0004,0.65,1.16,,2.57,41.428571428571,1,5,2,32.2,49.8,0,50
ojoCap_1752132258000,"2025-07-10 07:25:08",PENGU,5,1,4,1,35.26,31,39.76,32.05,35.26,10,3,3,30,30,3.8,-0.0007,0.0019,,,,,39.761904761905,1,4,3,38.3,32,50,50
ojoCap_1752132198000,"2025-07-10 07:24:08",AVAX,1,5,4,0,87.91,81,63.57,78.91,87.91,10,0,8,0,80,2.8,0.0002,0.0006,,0.73,,5.88,63.571428571429,1,3,2,46.7,45.6,50,50
ojoCap_1752132198000,"2025-07-10 07:24:08",ETH,2,2,0,1,81.77,75.6,61,73.85,81.77,19,0,14,0,73.7,3,-0.0001,0.0004,-0.3,0.71,,6.9,61,1,2,0,66.8,49.5,100,50
ojoCap_1752132198000,"2025-07-10 07:24:08",ARB,3,3,0,1,74.80,68.8,57.76,67.48,74.8,21,5,14,23.8,66.7,2.76,0.0003,0.0008,-0.49,1.42,,6.09,57.761904761905,1,1,2,75,74.9,75,51.6
ojoCap_1752132198000,"2025-07-10 07:24:08",ONDO,4,1,3,1,62.99,57.9,52.57,57.26,62.99,16,4,9,25,56.3,2.88,0.0001,0.0008,,,,,52.571428571429,1,5,4,30.1,33.4,25,50
ojoCap_1752132198000,"2025-07-10 07:24:08",NXPC,5,4,1,0,42.34,37.5,42.86,38.14,42.34,11,0,4,0,36.4,3.64,0,0.0004,0.27,0.78,,2.18,42.857142857143,1,4,0,30.2,46.5,0,50
ojoCap_1752132138000,"2025-07-10 07:23:08",ADA,1,2,1,1,74.75,68.8,57.76,67.48,74.75,21,1,14,4.8,66.7,3.14,0.0001,0.0004,0.05,0.78,,5.13,57.761904761905,1,4,2,44.2,68.5,0,50
ojoCap_1752132138000,"2025-07-10 07:23:08",DOT,2,1,1,1,68.13,62.9,54.95,61.95,68.13,18,2,11,11.1,61.1,3.11,-0.0002,0.0007,,,,-0.02,54.952380952381,1,1,0,61.2,53.6,75,50.9
ojoCap_1752132138000,"2025-07-10 07:23:08",COOKIE,3,3,0,1,51.05,45,46.43,45.17,51.05,21,2,9,9.5,42.9,3.48,-0.0005,0.0012,0.1,2.45,,12.08,46.428571428571,1,3,0,52.1,66.6,25,50
ojoCap_1752132138000,"2025-07-10 07:23:08",BTC,4,4,0,0,47.93,42.9,45.43,43.2,47.93,12,3,5,25,41.7,3.33,0.0001,0.0003,,0.19,,2.35,45.428571428571,1,2,2,57,33.1,100,50
ojoCap_1752132138000,"2025-07-10 07:23:08",TRUMP,5,5,0,0,41.55,37.1,42.67,37.77,41.55,14,0,5,0,35.7,3.79,-0.0001,0.0007,,,,0.01,42.666666666667,1,5,0,35.7,28.3,50,50
ojoCap_1752132078000,"2025-07-10 07:22:08",DOGE,1,3,2,1,76.90,70.5,58.57,69.07,76.9,13,1,9,7.7,69.2,3.08,0.0001,0.0007,,0.45,,5.37,58.571428571429,1,4,1,37.5,44.1,25,50
ojoCap_1752132078000,"2025-07-10 07:22:08",WIF,2,4,2,0,72.00,66.4,56.62,65.23,72,17,4,11,23.5,64.7,2.88,0.0002,0.0013,,,,0.46,56.619047619048,1,2,2,62.6,69.3,50,50
ojoCap_1752132078000,"2025-07-10 07:22:08",MOVE,3,1,2,1,71.71,66.4,56.62,65.23,71.71,17,8,11,47.1,64.7,2.53,0.0005,0.0023,,-0.07,,-0.09,56.619047619048,1,1,0,71.4,56.6,100,51.8
ojoCap_1752132078000,"2025-07-10 07:22:08",COOKIE,4,2,2,1,47.96,42,45,42.36,47.96,20,2,8,10,40,3.55,-0.0005,0.0012,0.1,2.45,,12.08,45,1,5,3,26.1,40.1,0,50
ojoCap_1752132078000,"2025-07-10 07:22:08",PENGU,5,5,0,0,38.56,34.2,41.29,35.05,38.56,9,3,3,33.3,33.3,3.67,-0.0007,0.002,,,,,41.285714285714,1,3,2,51.8,39.9,75,50
ojoCap_1752132018000,"2025-07-10 07:21:08",BNB,1,5,4,0,81.52,76.2,61.29,74.41,81.52,12,0,9,0,75,3.08,0.0001,0.0001,,,,-0.6,61.285714285714,1,4,1,33.4,51.4,0,50
ojoCap_1752132018000,"2025-07-10 07:21:08",PNUT,2,2,0,1,64.63,59.5,53.33,58.76,64.63,12,3,7,25,58.3,3.17,-0.0004,0.0012,,,,-0.01,53.333333333333,1,3,1,45.9,43.1,50,50
ojoCap_1752132018000,"2025-07-10 07:21:08",BONK,3,4,1,0,64.50,59.5,53.33,58.76,64.5,12,4,7,33.3,58.3,2.83,0.0004,0.0015,-0.36,-0.37,,0.57,53.333333333333,1,1,3,80.9,83.3,75,52.9
ojoCap_1752132018000,"2025-07-10 07:21:08",POPCAT,4,3,1,1,57.42,51.4,49.48,51.17,57.42,14,3,7,21.4,50,3.43,0,0.0018,-0.54,1.49,,14.19,49.47619047619,1,2,1,66.5,48.2,100,50
ojoCap_1752132018000,"2025-07-10 07:21:08",PENGU,5,1,4,1,29.90,25.8,37.29,27.18,29.9,8,2,2,25,25,4,-0.0011,0.0017,,,,,37.285714285714,1,5,4,24.2,24,25,50
ojoCap_1752131958000,"2025-07-10 07:20:08",UNI,1,5,4,0,97.07,89.8,67.76,87.16,97.07,9,3,8,33.3,88.9,2.11,0.0001,0.0008,0.77,1.55,,9.65,67.761904761905,1,2,3,57,74,25,50
ojoCap_1752131958000,"2025-07-10 07:20:08",ETH,2,3,1,1,81.98,75.6,61,73.85,81.98,19,0,14,0,73.7,3,0,0.0004,0.1,1.09,,7.21,61,1,5,2,24.9,38.6,0,50
ojoCap_1752131958000,"2025-07-10 07:20:08",ADA,3,4,1,0,74.73,68.8,57.76,67.48,74.73,21,1,14,4.8,66.7,3.14,0.0001,0.0004,0.03,0.74,,5.09,57.761904761905,1,3,1,54.7,56.7,50,50
ojoCap_1752131958000,"2025-07-10 07:20:08",SOL,4,2,2,1,65.08,58.5,52.86,57.82,65.08,14,5,8,35.7,57.1,2.71,0,0.0004,,,,2.68,52.857142857143,1,4,2,46.5,31.4,75,50
ojoCap_1752131958000,"2025-07-10 07:20:08",BONK,5,1,4,1,60.72,55.6,51.48,55.11,60.72,11,3,6,27.3,54.5,3,0.0002,0.0014,0.08,0.08,,1.01,51.47619047619,1,1,0,66.8,49.3,100,52
ojoCap_1752131898000,"2025-07-10 07:19:08",TRX,1,1,0,1,90.44,85.1,65.52,82.75,90.44,18,6,15,33.3,83.3,2.17,0,0.0001,,0.36,,-5.31,65.52380952381,1,2,1,50.8,64.1,25,50
ojoCap_1752131898000,"2025-07-10 07:19:08",NEAR,2,3,1,1,81.32,74.8,60.62,73.1,81.32,15,5,11,33.3,73.3,2.53,0.0004,0.0005,,0.53,,5.04,60.619047619048,1,3,0,45.1,69.7,0,50
ojoCap_1752131898000,"2025-07-10 07:19:08",PNUT,3,4,1,0,69.99,64.7,55.81,63.63,69.99,11,3,7,27.3,63.6,3.09,-0.0002,0.0011,,,,-0.01,55.809523809524,1,4,0,41.2,36.8,50,50
ojoCap_1752131898000,"2025-07-10 07:19:08",DOT,4,2,2,1,65.66,60.5,53.81,59.7,65.66,17,2,10,11.8,58.8,3.18,-0.0001,0.0006,,,,-0.02,53.809523809524,1,5,3,39.7,21.1,75,50
ojoCap_1752131898000,"2025-07-10 07:19:08",POPCAT,5,5,0,0,57.67,51.4,49.48,51.17,57.67,14,3,7,21.4,50,3.43,0.0001,0.0017,0.01,1.87,,14.55,49.47619047619,1,1,4,73.1,58.4,100,54.5
ojoCap_1752131838000,"2025-07-10 07:18:08",WIF,1,3,2,1,69.63,64.1,55.52,63.07,69.63,16,4,10,25,62.5,2.88,0.0002,0.0013,,,,0.46,55.52380952381,1,1,2,70.2,81.4,50,51.2
ojoCap_1752131838000,"2025-07-10 07:18:08",DOT,2,5,3,0,65.66,60.5,53.81,59.7,65.66,17,2,10,11.8,58.8,3.12,-0.0001,0.0006,,,,-0.02,53.809523809524,1,3,2,51,37.3,75,50
ojoCap_1752131838000,"2025-07-10 07:18:08",POPCAT,3,1,2,1,53.66,47.5,47.62,47.51,53.66,13,2,6,15.4,46.2,3.62,0,0.0017,-0.13,1.9,,15.05,47.619047619048,1,2,1,64,43.8,100,50
ojoCap_1752131838000,"2025-07-10 07:18:08",XRP,4,4,0,0,47.44,42,45,42.36,47.44,20,2,8,10,40,3.5,0,0.0003,,0.38,,4.99,45,1,4,0,38.2,44.8,25,50
ojoCap_1752131838000,"2025-07-10 07:18:08",NXPC,5,2,3,1,42.16,37.5,42.86,38.14,42.16,11,0,4,0,36.4,3.64,0,0.0004,0.03,0.5,,1.37,42.857142857143,1,5,3,27.6,42.6,0,50
ojoCap_1752131778000,"2025-07-10 07:17:08",NEAR,1,1,0,1,80.95,74.8,60.62,72.76,80.95,15,4,11,26.7,73.3,2.6,0.0003,0.0004,,0.53,,5.04,60.619047619048,1,4,3,37.9,58.7,0,50
ojoCap_1752131778000,"2025-07-10 07:17:08",MOVE,2,4,2,0,75.53,70.4,58.52,68.69,75.53,16,8,11,50,68.8,2.44,0.0005,0.0024,,-0.1,,0.07,58.52380952381,1,1,3,84.5,76.3,100,54.5
ojoCap_1752131778000,"2025-07-10 07:17:08",LINK,3,2,1,1,70.75,61.3,80,63.99,70.75,22,4,13,18.2,59.1,3.09,0.0003,0.0011,,0.3,,1.69,80,1,3,1,40.2,35.6,50,50
ojoCap_1752131778000,"2025-07-10 07:17:08",APT,4,5,1,0,58.25,58.5,20,52.96,58.25,14,2,8,14.3,57.1,3.14,0.0001,0.0008,,,,,20,1,2,3,61.8,55.3,75,50
ojoCap_1752131778000,"2025-07-10 07:17:08",PEPE,5,3,2,1,57.90,51.6,49.57,51.31,57.9,16,1,8,6.3,50,3.56,-0.0001,0.001,,0.71,,8.51,49.571428571429,1,5,2,24.6,24.2,25,50
ojoCap_1752131718000,"2025-07-10 07:16:08",TON,1,4,3,0,92.37,86.4,66.14,83.97,92.37,7,1,6,14.3,85.7,2.43,-0.0001,0.0005,,,,,66.142857142857,1,1,3,72.6,71.5,75,51.5
ojoCap_1752131718000,"2025-07-10 07:16:08",WLD,2,1,1,1,81.06,72.8,59.67,71.22,81.06,14,1,10,7.1,71.4,2.86,-0.0001,0.0008,,,,4.93,59.666666666667,1,2,1,65.3,46.4,100,50
ojoCap_1752131718000,"2025-07-10 07:16:08",GOAT,3,5,2,0,74.33,68.2,57.48,66.91,74.33,15,5,10,33.3,66.7,2.6,0.0002,0.0009,0.03,0.88,,7.82,57.47619047619,1,5,0,33.5,51.7,0,50
ojoCap_1752131718000,"2025-07-10 07:16:08",DOGE,4,3,1,1,74.22,67.9,57.33,66.63,74.22,12,1,8,8.3,66.7,3.08,0.0001,0.0007,,0.45,,5.37,57.333333333333,1,3,0,41.6,50.8,25,50
ojoCap_1752131718000,"2025-07-10 07:16:08",XRP,5,2,3,1,42.28,37,42.62,37.67,42.28,20,2,7,10,35,3.6,0,0.0003,,0.38,,4.99,42.619047619048,1,4,2,36.4,29.6,50,50
ojoCap_1752131658000,"2025-07-10 07:15:08",DOT,1,4,3,0,65.66,60.5,53.81,59.7,65.66,17,2,10,11.8,58.8,3.18,-0.0001,0.0006,,,,-0.02,53.809523809524,1,1,3,71,54.7,100,53.9
ojoCap_1752131658000,"2025-07-10 07:15:08",LINK,2,3,1,1,64.68,59.2,53.19,58.48,64.68,21,4,12,19,57.1,3.1,0.0003,0.0011,,0.3,,1.69,53.190476190476,1,2,1,51.3,38,75,50
ojoCap_1752131658000,"2025-07-10 07:15:08",PEPE,3,5,2,0,61.25,54.8,51.1,54.36,61.25,15,1,8,6.7,53.3,3.47,0,0.001,,0.71,,8.51,51.095238095238,1,3,2,48.7,48,50,50
ojoCap_1752131658000,"2025-07-10 07:15:08",CHILLGUY,4,1,3,1,57.34,51,49.29,50.79,57.34,10,2,5,20,50,3.2,-0.0005,0.0016,0.86,0.94,,15.1,49.285714285714,1,4,3,48.1,73.4,0,50
ojoCap_1752131658000,"2025-07-10 07:15:08",COOKIE,5,2,3,1,47.94,42,45,42.36,47.94,20,3,8,15,40,3.5,-0.0005,0.0013,0.2,2.29,,11.86,45,1,5,3,32.4,35.8,25,50
ojoCap_1752131598000,"2025-07-10 07:14:08",IO,1,1,0,1,69.28,63.3,55.14,62.32,69.28,8,2,5,25,62.5,2.88,0,0,-0.02,1.25,,6.92,55.142857142857,1,2,1,68.9,51.5,100,50
ojoCap_1752131598000,"2025-07-10 07:14:08",LINK,2,4,2,0,67.57,62,54.52,61.1,67.57,20,4,12,20,60,3.05,0.0003,0.0011,,0.3,,1.69,54.52380952381,1,4,0,40.4,35.7,50,50
ojoCap_1752131598000,"2025-07-10 07:14:08",ONDO,3,5,2,0,62.99,57.9,52.57,57.26,62.99,16,4,9,25,56.3,2.81,0,0.0008,,,,,52.571428571429,1,3,2,50.8,65.4,25,50
ojoCap_1752131598000,"2025-07-10 07:14:08",BONK,4,3,1,1,60.70,55.6,51.48,55.11,60.7,11,4,6,36.4,54.5,2.82,0.0001,0.0014,-1,1.22,,1.5,51.47619047619,1,1,2,71.5,70.2,75,50.5
